web_scraper_order,web_scraper_start_url,category-link-0,category-link-1,image,data,data2,data3,title,name,price,price2,data4
"1767434659-4097","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn4.jysk.com/getimage/wd3.medium/263747","","","Doprava","MALLING","Psací stůl MALLING 50x100 1 zásuvka bílá","/ks","2500 Kč",""
"1767434659-4098","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn3.jysk.com/getimage/wd3.medium/268314","","","Doprava","EVETOFTE","Psací stůl EVETOFTE 60×125 barva světlého dubu","/ks","2750 Kč",""
"1767434659-4099","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn3.jysk.com/getimage/wd3.medium/268291","","","Doprava","PLOVSVAD","Psací stůl PLOVSVAD 50×110 barva světlého dubu/bílá","/ks","3000 Kč",""
"1767434659-4100","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn1.jysk.com/getimage/wd3.medium/256682","","","Doprava","LIMFJORDEN","Psací stůl LIMFJORDEN 60×120 4 zásuvky bílá","/ks","3500 Kč",""
"1767434659-4101","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn2.jysk.com/getimage/wd3.medium/256675","","","Doprava","LIMFJORDEN","Psací stůl LIMFJORDEN 60×120 4 zásuvky barva div. přír. dubu","/ks","4000 Kč",""
"1767434659-4102","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn1.jysk.com/getimage/wd3.medium/263742","","","Doprava","LIMFJORDEN","Psací stůl LIMFJORDEN 60x120 4 zásuvky barva zlatého dubu","/ks","4000 Kč",""
"1767434659-4103","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn3.jysk.com/getimage/wd3.medium/263767","","","Doprava","VORDINGBORG","Psací stůl VORDINGBORG 60x120 béžová","/ks","3500 Kč",""
"1767434659-4104","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn3.jysk.com/getimage/wd3.medium/268305","","","Doprava","SKOVLUNDE","Psací stůl SKOVLUNDE 60×120 přírodní dub/černá","/ks","4000 Kč",""
"1767434659-4105","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn1.jysk.com/getimage/wd3.medium/268326","","","Doprava","HAGE","Psací stůl HAGE 60×130 2 zásuvky přírodní dub","/ks","4500 Kč",""
"1767434659-4106","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn1.jysk.com/getimage/wd3.medium/263737","","","Doprava","LINTRUP","Psací stůl LINTRUP 60x140 2 zásuvky divoký přírodní dub","/ks","4500 Kč",""
"1767434659-4107","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn3.jysk.com/getimage/wd3.medium/268372","","","Doprava","HALBJERG","Herní stůl HALBJERG 65×135 LED bílá","/ks","5000 Kč",""
"1767434659-4108","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/psaci-pc-stoly","https://cdn4.jysk.com/getimage/wd3.medium/268371","","","Doprava","KALBY","Psací stůl KALBY 60×120 světlý dub","/ks","5000 Kč",""
"1767434666-4109","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn1.jysk.com/getimage/wd3.medium/249324","","+ Více variant","Doprava -","LUNDTOFT","Polohovací stůl LUNDTOFT 40x70 bílá","/ks","1750 Kč",""
"1767434666-4110","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn4.jysk.com/getimage/wd3.medium/251895","","+ Více variant","Doprava -","LUNDTOFT","Polohovací stůl LUNDTOFT 40x70 černá","/ks","1750 Kč",""
"1767434666-4111","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn1.jysk.com/getimage/wd3.medium/237668","","+ Více variant","Doprava -","LUNDTOFT","Polohovací stůl LUNDTOFT 70x130 bílá","/ks","4000 Kč",""
"1767434666-4112","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn4.jysk.com/getimage/wd3.medium/237660","","+ Více variant","Doprava -","LUNDTOFT","Polohovací stůl LUNDTOFT 70x130 černá","/ks","4000 Kč",""
"1767434666-4113","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn1.jysk.com/getimage/wd3.medium/263732","","+ Více variant","Doprava -","LUNDTOFT","Polohovací stůl LUNDTOFT 70x130 béžová","/ks","4000 Kč",""
"1767434666-4114","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn2.jysk.com/getimage/wd3.medium/269714","","+ Více variant","Doprava -","SVANEKE","Polohovací stůl SVANEKE 60x120 černá","/ks","4500 Kč",""
"1767434666-4115","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn3.jysk.com/getimage/wd3.medium/269773","","+ Více variant","Doprava -","SVANEKE","Polohovací stůl SVANEKE 60x120 bílá","/ks","5000 Kč",""
"1767434666-4116","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn4.jysk.com/getimage/wd3.medium/269768","","+ Více variant","Doprava -","SVANEKE","Polohovací stůl SVANEKE 70x140 černá","/ks","5000 Kč",""
"1767434666-4117","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn4.jysk.com/getimage/wd3.medium/269629","","+ Více variant","Doprava -","SVANEKE","Polohovací stůl SVANEKE 70x140 barva přírodního dubu/černá","/ks","5000 Kč",""
"1767434666-4118","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn1.jysk.com/getimage/wd3.medium/269637","","+ Více variant","Doprava -","SVANEKE","Polohovací stůl SVANEKE 70x140 bílá","/ks","5500 Kč",""
"1767434666-4119","https://jysk.cz/pracovna/kancelarske-zidle","https://jysk.cz/pracovna","https://jysk.cz/pracovna/polohovaci-stoly","https://cdn4.jysk.com/getimage/wd3.medium/269768","","+ Více variant","Doprava -","SVANEKE","Polohovací stůl SVANEKE 80x160 černá","/ks","5500 Kč",""
